ADM2 Code;City;ADM1 Code;State;ADM0 Code;Country;Country Code
14351;Purificacion;963;Tolima;57;Colombia;CO
14352;Rioblanco;963;Tolima;57;Colombia;CO
14353;Roncesvalles;963;Tolima;57;Colombia;CO
14354;Rovira;963;Tolima;57;Colombia;CO
14355;Salda┬Ña;963;Tolima;57;Colombia;CO
14356;San Antonio;963;Tolima;57;Colombia;CO
14357;San Luis;963;Tolima;57;Colombia;CO
14358;Santa Isabel;963;Tolima;57;Colombia;CO
14359;Suarez;963;Tolima;57;Colombia;CO
14360;Valle De San Juan;963;Tolima;57;Colombia;CO
14361;Venadillo;963;Tolima;57;Colombia;CO
14362;Villa Hermosa;963;Tolima;57;Colombia;CO
14363;Villarrica;963;Tolima;57;Colombia;CO
14364;Alcala;964;Valle Del Cauca;57;Colombia;CO
14365;Andalucia;964;Valle Del Cauca;57;Colombia;CO
14366;Ansermanuevo;964;Valle Del Cauca;57;Colombia;CO
14367;Argelia;964;Valle Del Cauca;57;Colombia;CO
14368;Bolivar;964;Valle Del Cauca;57;Colombia;CO
14369;Buenaventura;964;Valle Del Cauca;57;Colombia;CO
14370;Buenaventura (is.);964;Valle Del Cauca;57;Colombia;CO
14371;Buga;964;Valle Del Cauca;57;Colombia;CO
14372;Bugalagrande;964;Valle Del Cauca;57;Colombia;CO
14373;Caicedonia;964;Valle Del Cauca;57;Colombia;CO
14374;Cali;964;Valle Del Cauca;57;Colombia;CO
14375;Calima  (darien);964;Valle Del Cauca;57;Colombia;CO
14376;Candelaria;964;Valle Del Cauca;57;Colombia;CO
14377;Cartago;964;Valle Del Cauca;57;Colombia;CO
14378;Dagua;964;Valle Del Cauca;57;Colombia;CO
14379;El Aguila;964;Valle Del Cauca;57;Colombia;CO
14380;El Cairo;964;Valle Del Cauca;57;Colombia;CO
14381;El Cerrito;964;Valle Del Cauca;57;Colombia;CO
14382;El Dovio;964;Valle Del Cauca;57;Colombia;CO
14383;Florida;964;Valle Del Cauca;57;Colombia;CO
14384;Ginebra;964;Valle Del Cauca;57;Colombia;CO
14385;Guacari;964;Valle Del Cauca;57;Colombia;CO
14386;Jamundi;964;Valle Del Cauca;57;Colombia;CO
14387;La Cumbre;964;Valle Del Cauca;57;Colombia;CO
14388;La Union;964;Valle Del Cauca;57;Colombia;CO
14389;La Victoria;964;Valle Del Cauca;57;Colombia;CO
14390;Name Unknown;964;Valle Del Cauca;57;Colombia;CO
14391;Obando;964;Valle Del Cauca;57;Colombia;CO
14392;Palmira;964;Valle Del Cauca;57;Colombia;CO
14393;Pradera;964;Valle Del Cauca;57;Colombia;CO
14394;Restrepo;964;Valle Del Cauca;57;Colombia;CO
14395;Riofrio;964;Valle Del Cauca;57;Colombia;CO
14396;Roldanillo;964;Valle Del Cauca;57;Colombia;CO
14397;San Pedro;964;Valle Del Cauca;57;Colombia;CO
14398;Sevilla;964;Valle Del Cauca;57;Colombia;CO
14399;Toro;964;Valle Del Cauca;57;Colombia;CO
14400;Trujillo;964;Valle Del Cauca;57;Colombia;CO
14401;Tulua;964;Valle Del Cauca;57;Colombia;CO
14402;Ulloa;964;Valle Del Cauca;57;Colombia;CO
14403;Versalles;964;Valle Del Cauca;57;Colombia;CO
14404;Vijes;964;Valle Del Cauca;57;Colombia;CO
14405;Yotoco;964;Valle Del Cauca;57;Colombia;CO
14406;Yumbo;964;Valle Del Cauca;57;Colombia;CO
14407;Zarzal;964;Valle Del Cauca;57;Colombia;CO
14408;Caruru;965;Vaupes;57;Colombia;CO
14409;Mitu;965;Vaupes;57;Colombia;CO
14410;Pacoa;965;Vaupes;57;Colombia;CO
14411;Papunahua;965;Vaupes;57;Colombia;CO
14412;Taraira;965;Vaupes;57;Colombia;CO
14413;Yavarate;965;Vaupes;57;Colombia;CO
14414;Cumaribo;966;Vichada;57;Colombia;CO
14415;La Primavera;966;Vichada;57;Colombia;CO
14416;Puerto Carreno;966;Vichada;57;Colombia;CO
14417;San Jose De Ocune;966;Vichada;57;Colombia;CO
14418;Santa Rita;966;Vichada;57;Colombia;CO
14419;Santa Rosalia;966;Vichada;57;Colombia;CO
14420;Administrative unit not available;967;Anjouan;58;Comoros;KM
14421;Administrative unit not available;968;Moheli;58;Comoros;KM
14422;Administrative unit not available;969;Ngazidja;58;Comoros;KM
14423;Boko_Songho;970;Bouenza;59;Congo;CG
14424;Loudima;970;Bouenza;59;Congo;CG
14425;Madingou;970;Bouenza;59;Congo;CG
14426;Mfouati;970;Bouenza;59;Congo;CG
14428;Nkayi;970;Bouenza;59;Congo;CG
14431;Mbomo;972;Cuvette-Ouest;59;Congo;CG
14435;Mossaka;971;Cuvette;59;Congo;CG
14436;Okoyo;972;Cuvette-Ouest;59;Congo;CG
14441;Mvouti;190433;Kouilou;59;Congo;CG
14442;Bambama;974;Lekoumou;59;Congo;CG
14443;Komono;974;Lekoumou;59;Congo;CG
14445;Zanaga;974;Lekoumou;59;Congo;CG
14462;Mayama;190431;Pool;59;Congo;CG
14463;Mindouli;190431;Pool;59;Congo;CG
14464;Ngabe;190431;Pool;59;Congo;CG
14468;Souanke;979;Sangha;59;Congo;CG
14470;Alajuela;981;Alajuela;61;Costa Rica;CR
14471;Alfaro Ruiz;981;Alajuela;61;Costa Rica;CR
14472;Atenas;981;Alajuela;61;Costa Rica;CR
14473;Grecia;981;Alajuela;61;Costa Rica;CR
14474;Guatuso;981;Alajuela;61;Costa Rica;CR
14475;Los Chiles;981;Alajuela;61;Costa Rica;CR
14476;Naranjo;981;Alajuela;61;Costa Rica;CR
14477;Orotina;981;Alajuela;61;Costa Rica;CR
14478;Palmares;981;Alajuela;61;Costa Rica;CR
14479;Poas;981;Alajuela;61;Costa Rica;CR
14480;San Carlos;981;Alajuela;61;Costa Rica;CR
14481;San Mateo;981;Alajuela;61;Costa Rica;CR
14482;San Ramon;981;Alajuela;61;Costa Rica;CR
14483;Upala;981;Alajuela;61;Costa Rica;CR
14484;Valverde Vega;981;Alajuela;61;Costa Rica;CR
14485;Alvarado;982;Cartago;61;Costa Rica;CR
14486;Cartago;982;Cartago;61;Costa Rica;CR
14487;El Guarco;982;Cartago;61;Costa Rica;CR
14488;Jimenez;982;Cartago;61;Costa Rica;CR
14489;La Union;982;Cartago;61;Costa Rica;CR
14490;Oreamuno;982;Cartago;61;Costa Rica;CR
14491;Paraiso;982;Cartago;61;Costa Rica;CR
14492;Turrialba;982;Cartago;61;Costa Rica;CR
14493;Abangares;983;Guanacaste;61;Costa Rica;CR
14494;Bagaces;983;Guanacaste;61;Costa Rica;CR
14495;Canas;983;Guanacaste;61;Costa Rica;CR
14496;Carrillo;983;Guanacaste;61;Costa Rica;CR
14497;Hojancha;983;Guanacaste;61;Costa Rica;CR
14498;La Cruz;983;Guanacaste;61;Costa Rica;CR
14499;Liberia;983;Guanacaste;61;Costa Rica;CR
14500;Nandayure;983;Guanacaste;61;Costa Rica;CR
14501;Nicoya;983;Guanacaste;61;Costa Rica;CR
14502;Santa Cruz;983;Guanacaste;61;Costa Rica;CR
14503;Tilaran;983;Guanacaste;61;Costa Rica;CR
14504;Barva;984;Heredia;61;Costa Rica;CR
14505;Belen;984;Heredia;61;Costa Rica;CR
14506;Flores;984;Heredia;61;Costa Rica;CR
14507;Heredia;984;Heredia;61;Costa Rica;CR
14508;San Isidro;984;Heredia;61;Costa Rica;CR
14509;San Pablo;984;Heredia;61;Costa Rica;CR
14510;San Rafael;984;Heredia;61;Costa Rica;CR
14511;Santa Barbara;984;Heredia;61;Costa Rica;CR
14512;Santo Domingo;984;Heredia;61;Costa Rica;CR
14513;Sarapiqui;984;Heredia;61;Costa Rica;CR
14514;Guacimo;985;Limon;61;Costa Rica;CR
14515;Limon;985;Limon;61;Costa Rica;CR
14516;Matina;985;Limon;61;Costa Rica;CR
14517;Pococi;985;Limon;61;Costa Rica;CR
14518;Siquirres;985;Limon;61;Costa Rica;CR
14519;Talamanca;985;Limon;61;Costa Rica;CR
14520;Aguirre;986;Puntarenas;61;Costa Rica;CR
14521;Buenos Aires;986;Puntarenas;61;Costa Rica;CR
14522;Corredores;986;Puntarenas;61;Costa Rica;CR
14523;Coto Brus;986;Puntarenas;61;Costa Rica;CR
14524;Esparza;986;Puntarenas;61;Costa Rica;CR
14525;Garabito;986;Puntarenas;61;Costa Rica;CR
14526;Golfito;986;Puntarenas;61;Costa Rica;CR
14527;Montes De Oro;986;Puntarenas;61;Costa Rica;CR
14528;Osa;986;Puntarenas;61;Costa Rica;CR
14529;Parrita;986;Puntarenas;61;Costa Rica;CR
14530;Puntarenas;986;Puntarenas;61;Costa Rica;CR
14531;Acosta;987;San Jose;61;Costa Rica;CR
14532;Alajuelita;987;San Jose;61;Costa Rica;CR
14533;Aserri;987;San Jose;61;Costa Rica;CR
14534;Curridabat;987;San Jose;61;Costa Rica;CR
14535;Desamparados;987;San Jose;61;Costa Rica;CR
14536;Dota;987;San Jose;61;Costa Rica;CR
14537;Escazu;987;San Jose;61;Costa Rica;CR
14538;Goicoechea;987;San Jose;61;Costa Rica;CR
14539;Leon Cortes;987;San Jose;61;Costa Rica;CR
14540;Montes De Oca;987;San Jose;61;Costa Rica;CR
14541;Mora;987;San Jose;61;Costa Rica;CR
14542;Moravia;987;San Jose;61;Costa Rica;CR
14543;Perez Zeledon;987;San Jose;61;Costa Rica;CR
14544;Puriscal;987;San Jose;61;Costa Rica;CR
14545;San Jose;987;San Jose;61;Costa Rica;CR
14546;Santa Ana;987;San Jose;61;Costa Rica;CR
14547;Tarrazu;987;San Jose;61;Costa Rica;CR
14548;Tibas;987;San Jose;61;Costa Rica;CR
14549;Turrubares;987;San Jose;61;Costa Rica;CR
14550;Vasquez De Coronado;987;San Jose;61;Costa Rica;CR
